107.20,115.95,119.67,124.06,130.65,134.11,134.53,135.37,141.01,148.19,159.30,169.25,179.47,195.00,202.39,219.00,227.09,235.51,247.43,256.33,259.54,264.46,266.05,262.89,260.93,262.57,253.39,246.17,240.67,238.41,235.54,232.02,239.59,245.60,246.72,246.50,248.57,251.68,252.01,253.39,251.22,247.48,243.99,237.19,236.18,231.35,225.50,213.52,202.36,194.86,180.85,165.22
106.89,115.94,121.93,125.72,130.38,134.20,133.18,136.86,144.26,149.72,160.86,171.05,183.71,195.26,205.55,221.46,229.92,238.21,250.51,258.94,262.10,267.37,268.48,268.00,265.44,264.56,256.33,249.21,245.81,241.37,240.42,236.04,242.99,248.36,248.07,250.05,253.72,254.61,254.28,255.86,252.81,248.20,245.12,238.31,236.70,233.94,226.18,214.87,202.83,196.02,184.57,166.76
105.48,114.59,120.37,124.62,130.08,135.25,135.59,139.22,141.74,150.90,161.55,170.58,182.92,196.24,205.64,219.09,228.04,237.81,248.43,257.20,259.28,265.09,266.10,261.02,261.84,263.23,253.87,245.66,243.74,236.71,238.31,232.94,240.01,244.63,243.58,246.62,245.60,249.24,250.06,252.68,247.15,245.33,242.21,236.70,233.62,229.63,220.19,213.00,199.68,194.81,179.00,164.69
107.54,116.62,123.33,125.92,131.37,134.37,135.15,138.13,144.84,150.37,163.68,171.13,183.20,197.00,205.30,222.07,229.43,238.42,250.54,259.89,262.25,267.27,266.58,265.19,263.65,262.99,255.33,248.21,243.46,239.08,236.86,236.02,241.03,246.15,245.51,245.52,251.43,251.03,253.43,250.39,248.94,245.88,242.24,235.05,233.14,230.20,223.43,213.32,200.21,192.32,181.18,165.41
108.05,118.34,122.20,125.72,132.00,134.73,137.03,137.83,144.42,150.55,162.19,171.28,182.79,194.64,206.60,220.54,228.16,239.53,250.53,258.80,260.56,263.74,268.29,264.49,263.50,263.29,254.10,247.62,243.46,239.46,236.01,234.39,239.87,245.61,245.05,246.00,249.27,251.02,251.08,249.69,248.58,245.07,241.08,234.26,232.82,226.72,222.63,212.87,202.11,194.36,181.81,163.05
104.85,115.26,119.10,123.22,128.47,131.80,133.22,136.49,140.87,147.36,158.53,166.44,177.99,190.54,200.49,216.75,223.45,232.54,243.32,253.81,255.77,259.37,259.62,258.99,256.26,256.78,248.65,241.97,237.03,232.26,229.03,228.89,233.85,239.27,239.47,239.71,244.10,243.52,245.51,244.36,243.26,238.76,236.64,230.52,227.34,225.20,217.55,208.25,194.74,188.48,176.32,161.01
105.02,115.42,120.07,125.90,127.88,131.40,132.61,135.83,141.36,146.39,157.94,167.49,179.81,189.97,202.20,216.15,224.13,233.63,244.50,254.59,257.00,259.24,260.46,259.56,258.19,256.46,247.42,242.01,236.76,231.23,231.25,228.57,234.17,238.60,237.69,241.46,244.44,245.00,246.40,246.13,244.23,239.71,236.75,228.25,227.91,225.32,218.71,208.12,195.76,190.38,176.66,161.03
107.91,114.59,119.62,123.56,129.63,130.38,134.62,135.45,140.39,148.07,158.15,165.95,177.72,190.71,200.20,213.65,222.80,230.16,243.50,250.60,254.37,257.61,257.26,255.05,255.00,254.85,245.59,240.01,233.75,231.09,227.97,226.74,231.95,237.54,237.01,237.53,242.26,242.60,243.06,246.13,241.92,237.08,235.85,229.17,229.03,224.22,216.09,205.77,195.16,187.55,174.69,159.70
103.75,111.61,117.09,123.76,126.81,130.19,132.00,133.66,139.85,145.06,156.87,164.78,176.30,190.04,198.12,214.56,224.09,232.94,244.95,253.43,256.01,256.72,260.05,258.23,258.23,258.77,250.97,242.33,239.08,236.24,232.69,231.14,236.60,245.20,242.60,243.20,246.84,248.31,247.32,247.50,245.18,242.96,239.53,233.83,233.48,227.11,220.23,209.23,197.91,191.80,178.51,161.00
106.53,114.73,121.20,124.17,128.41,131.61,133.30,135.28,141.90,147.68,160.13,167.03,178.23,194.70,203.97,218.66,228.69,238.72,247.24,257.73,261.77,261.82,265.93,262.73,262.74,261.12,253.10,246.35,241.90,237.41,233.75,232.62,238.00,243.25,242.85,244.14,245.73,247.58,247.89,247.92,244.40,242.33,238.60,233.01,230.06,227.75,220.00,212.96,198.84,191.05,180.07,162.79
