72.44,86.38,96.21,107.35,119.15,133.45,145.24,166.72,179.45,191.97,204.62,216.09,222.51,227.84,230.56,233.02,234.93,237.89,241.05,243.95,247.78,254.17,255.38,257.39,257.15,259.26,255.42,248.28,249.69,244.18,239.87,234.47,231.16,231.08,225.25,222.25,213.34,207.78,201.53,189.76,180.77,165.87,153.69,138.11,128.38,106.78,96.18,84.86,76.56,68.59,61.33,57.04
79.16,92.10,104.40,116.07,129.28,142.00,153.84,179.23,191.38,203.94,216.28,229.39,237.22,240.44,243.74,246.90,247.51,249.54,255.28,258.70,263.50,269.86,271.03,270.74,272.09,271.71,266.91,260.93,257.56,251.86,247.01,243.28,240.90,240.60,235.49,231.29,224.38,217.44,209.19,199.45,190.14,175.14,160.46,146.15,133.96,110.68,99.13,88.55,77.79,69.38,64.07,58.60
76.16,87.66,101.02,112.93,126.04,140.73,150.80,174.24,187.07,200.96,214.39,224.45,235.31,235.44,237.92,244.73,244.43,246.22,252.00,255.14,259.24,267.03,266.19,265.66,267.51,266.15,261.72,254.14,254.03,248.87,244.99,239.74,236.81,237.51,233.94,226.06,220.20,215.34,207.34,196.92,188.45,173.62,160.42,145.88,133.30,109.79,98.51,88.24,78.49,70.21,65.22,59.54
83.82,97.74,109.66,123.91,135.83,152.12,164.58,192.42,205.24,219.91,234.39,244.90,254.78,261.12,264.05,265.98,265.83,269.31,274.69,278.99,283.95,288.67,289.91,289.79,289.01,290.33,287.93,279.59,278.63,273.63,270.19,265.32,265.35,265.32,256.16,251.86,246.09,236.32,230.59,218.08,205.77,193.31,175.19,157.43,144.92,120.54,108.37,98.08,86.98,79.71,74.63,68.59
75.58,88.09,99.32,111.40,124.68,137.80,149.40,173.67,186.39,199.09,213.65,224.14,232.43,237.08,239.38,241.87,244.66,247.31,249.90,254.39,260.76,265.31,268.30,270.38,270.15,272.13,267.84,260.82,259.33,252.30,245.23,241.47,237.17,235.91,232.05,226.92,218.55,212.71,203.18,194.13,185.05,170.80,156.16,141.44,130.39,108.07,97.02,86.02,76.32,69.12,63.63,56.32
79.62,94.26,105.95,119.40,131.83,145.21,159.05,184.40,197.04,210.30,226.01,237.19,245.52,250.50,254.40,255.43,259.42,262.27,267.37,270.41,276.74,283.98,288.62,290.83,292.24,296.62,294.33,290.32,286.58,282.14,275.76,269.31,263.45,261.14,254.48,248.48,239.53,230.82,220.69,209.88,197.82,181.91,167.29,152.05,138.50,115.41,103.48,91.76,81.86,73.16,67.27,59.77
83.86,97.51,108.81,123.07,135.33,151.43,161.81,185.85,200.17,214.11,228.97,240.26,247.01,253.18,256.80,259.47,259.52,260.77,266.99,270.41,274.72,281.81,282.07,285.70,281.73,283.47,281.89,272.18,272.97,264.26,261.01,253.48,250.93,249.83,246.06,241.55,234.61,228.56,221.01,206.90,197.46,183.09,164.45,150.96,137.06,114.02,103.08,91.79,81.74,73.68,65.12,61.27
83.01,98.84,109.79,123.03,138.06,153.24,166.24,191.76,207.00,220.80,235.77,247.20,257.13,263.43,261.82,268.26,267.69,270.65,277.60,282.33,286.79,292.61,296.25,293.59,294.76,296.44,293.89,282.46,280.64,275.33,271.15,266.84,265.01,266.12,259.24,252.05,245.98,239.84,229.31,219.11,207.66,193.93,175.82,160.78,148.14,123.44,111.25,99.01,88.62,80.06,72.20,66.48
84.72,99.57,111.80,125.51,139.79,154.26,168.08,194.12,208.37,222.14,238.00,250.35,259.56,264.97,266.49,267.81,271.59,273.03,278.21,281.58,288.59,292.10,295.19,296.85,295.61,297.94,293.00,286.68,281.90,276.34,271.12,266.60,264.17,264.02,258.37,254.70,246.22,238.25,228.54,219.46,207.10,193.60,177.02,162.63,148.08,123.69,111.65,99.90,90.00,80.95,72.34,66.61
81.32,94.37,108.30,119.68,133.99,147.65,159.86,185.08,199.47,212.85,225.82,234.14,244.18,247.95,252.80,258.17,256.83,258.37,267.37,265.32,271.59,276.68,279.87,277.74,277.80,275.00,273.41,267.54,271.23,263.94,263.87,251.48,251.45,252.12,249.58,241.87,236.35,227.73,218.24,206.49,195.66,183.33,167.29,151.03,139.09,116.10,106.00,95.78,84.31,77.37,71.42,65.31
80.00,93.49,105.76,117.72,131.59,146.00,158.47,183.17,197.36,211.40,226.23,238.14,247.16,251.75,253.66,256.73,259.62,260.50,266.00,267.03,273.08,278.79,280.82,282.64,281.04,283.64,279.46,273.41,270.07,264.21,260.76,256.53,253.36,254.02,248.49,243.53,235.21,225.81,218.39,208.13,195.82,182.41,166.09,151.27,137.08,112.71,102.11,89.68,80.01,72.53,67.01,61.68
80.41,94.59,106.83,119.27,132.98,146.51,160.18,185.93,199.20,213.21,227.41,239.64,249.61,253.64,257.39,258.26,261.61,263.47,267.09,270.69,278.30,280.59,284.10,286.15,285.48,287.09,282.64,277.09,273.37,267.47,263.22,259.67,258.06,256.69,251.35,247.48,239.64,231.59,222.04,212.96,200.32,185.71,169.29,154.54,141.28,115.68,104.09,93.11,84.17,76.38,69.86,63.79
54.13,64.88,72.44,81.84,92.66,104.29,113.90,128.69,135.09,141.09,151.45,163.37,169.19,175.03,182.02,189.13,196.74,203.30,211.01,218.93,229.14,237.07,239.99,243.13,240.71,240.10,231.46,221.06,219.04,216.02,216.62,213.85,214.67,214.28,211.74,205.35,199.56,192.61,185.66,177.29,167.17,155.29,142.24,128.36,116.25,90.43,78.26,68.88,65.37,56.08,51.26,48.76
74.85,88.20,100.18,111.29,124.28,138.29,149.83,173.46,185.00,196.65,213.78,224.95,233.34,236.99,239.13,243.66,242.87,248.02,250.14,258.03,262.51,267.37,272.12,269.90,271.58,271.02,271.31,261.27,259.24,255.64,250.89,243.50,244.03,242.10,237.52,231.14,226.35,219.43,210.58,199.20,188.92,173.83,159.10,144.59,131.48,107.94,98.49,86.03,77.83,68.59,62.97,57.22
74.33,86.49,97.25,109.22,121.26,134.24,146.03,169.14,181.24,194.58,206.95,217.31,226.49,231.23,233.63,236.12,236.07,239.71,243.84,248.65,254.44,258.37,260.46,261.82,260.89,263.40,260.58,251.59,252.52,246.47,242.22,237.41,233.89,234.89,228.60,223.81,217.37,209.40,202.63,191.71,182.33,167.44,154.84,140.91,129.28,106.89,95.59,85.09,76.84,68.51,61.85,55.54
80.62,95.48,107.54,120.07,133.45,148.60,161.15,185.33,200.00,213.36,228.97,240.26,249.69,254.24,257.78,259.31,265.14,267.07,271.74,275.14,284.49,292.64,296.95,299.92,301.89,304.46,305.47,300.51,296.71,290.26,283.64,277.48,267.94,267.30,258.94,255.27,245.15,235.47,225.09,215.73,203.00,188.32,170.66,155.63,141.60,116.61,104.85,92.89,82.97,73.01,67.72,60.41
77.16,90.25,101.04,114.18,127.86,141.50,151.40,176.40,190.08,202.41,215.93,225.58,235.01,239.44,240.96,247.49,246.79,247.92,252.64,257.97,264.02,268.13,267.06,269.46,269.05,271.43,268.78,257.84,257.93,252.17,249.47,244.19,241.63,240.16,236.66,229.34,223.16,217.34,213.86,198.18,187.77,175.87,161.32,145.36,133.51,112.36,101.26,89.68,79.65,71.47,63.78,59.48
79.61,93.06,105.99,119.28,132.85,145.56,158.53,182.98,196.29,209.01,223.60,233.03,240.96,246.55,249.06,252.72,251.98,255.89,261.51,265.68,269.90,274.85,275.28,277.05,275.75,274.36,272.37,264.03,263.80,257.49,253.89,248.89,248.02,245.98,240.44,235.37,228.54,222.91,215.75,207.18,195.26,182.16,166.29,151.57,139.13,117.03,105.62,93.01,83.43,73.93,67.12,62.17
85.16,99.49,111.89,124.46,139.06,152.98,167.60,194.01,207.45,223.04,238.30,250.06,261.61,265.83,266.74,269.92,272.04,275.66,279.50,283.82,287.14,294.29,296.14,296.18,295.98,297.87,294.33,285.82,285.90,278.71,274.37,269.16,266.92,267.20,263.59,256.83,247.49,240.09,229.53,219.02,207.63,192.46,174.90,160.38,145.15,120.83,107.79,96.69,86.37,77.10,70.04,64.90
88.24,101.83,112.72,121.00,141.15,157.49,169.31,198.28,210.71,226.56,242.00,254.44,259.03,268.75,267.62,272.47,274.66,278.76,281.09,285.67,293.98,296.14,298.97,301.01,299.23,300.22,296.62,290.18,286.17,281.56,273.88,272.02,268.15,269.32,264.49,257.84,251.33,243.65,234.03,221.23,206.74,194.49,179.11,162.08,144.84,116.08,115.97,96.18,83.24,72.25,98.99,70.72
82.29,96.34,107.56,120.54,133.14,148.17,160.80,184.81,198.91,213.81,227.71,241.25,250.02,251.64,255.16,257.16,261.02,262.09,267.23,268.78,274.45,282.18,283.34,283.27,285.04,283.79,279.10,273.91,274.01,267.79,262.91,259.23,257.66,259.49,254.47,248.57,240.10,232.94,225.54,215.39,203.81,188.32,173.22,158.42,143.20,120.11,108.00,96.40,86.61,78.77,72.95,67.12
84.40,98.49,110.77,122.26,138.00,152.27,164.98,191.86,205.24,220.62,235.26,246.98,256.20,261.27,262.69,266.54,266.51,269.43,274.36,277.02,283.13,288.44,288.48,290.62,291.25,292.02,288.59,281.35,281.31,273.79,269.92,266.06,263.39,264.88,259.08,254.26,246.68,239.21,230.18,218.55,207.23,191.21,175.57,159.29,145.41,119.04,108.93,95.63,87.46,79.76,73.24,66.91
77.23,90.14,101.12,113.72,126.00,138.93,150.70,174.73,185.72,199.80,213.91,223.79,232.64,238.65,241.12,241.23,244.35,246.72,252.39,255.50,260.16,266.20,267.10,270.84,269.81,269.19,266.09,258.07,256.32,250.39,245.16,240.75,236.32,237.12,233.01,228.21,220.76,215.34,207.12,196.66,186.30,172.94,157.65,143.00,131.24,106.83,96.25,85.71,76.66,68.41,62.63,57.71
