132.00,145.80,152.82,163.49,172.19,179.67,186.01,193.16,196.01,200.32,204.12,208.02,210.44,212.47,212.51,220.15,225.53,229.46,233.32,236.46,240.44,248.10,255.08,258.86,262.45,265.45,268.26,265.88,262.77,260.80,255.20,250.48,242.60,242.26,235.77,232.77,223.65,219.74,214.06,210.72,203.42,193.93,189.18,180.43,174.15,161.48,152.27,141.48,130.25,120.15,109.04,93.54
134.71,147.96,157.93,168.81,174.26,186.90,191.21,198.85,202.08,204.55,209.48,212.73,215.23,217.57,219.04,226.74,229.20,237.99,240.80,242.10,246.81,257.73,262.25,267.15,269.67,275.96,277.50,273.15,273.25,268.26,263.61,257.33,250.48,248.92,242.16,239.11,230.42,224.96,221.21,214.41,209.12,197.09,193.83,184.70,175.82,162.00,155.42,144.39,134.37,123.23,108.26,98.08
130.31,141.42,151.65,161.55,169.19,178.47,183.25,191.51,194.03,196.37,199.90,204.83,206.41,208.84,212.33,216.00,221.05,226.74,231.66,232.65,238.38,245.17,249.93,255.85,257.53,261.73,264.92,260.03,261.43,256.40,251.64,246.98,240.17,236.70,231.81,228.60,221.38,218.55,211.98,206.49,198.48,192.08,185.40,177.55,170.01,158.80,150.71,139.52,129.40,117.29,104.69,93.05
131.87,145.99,155.31,166.33,173.95,182.27,188.31,197.59,199.15,203.98,207.47,211.52,213.85,214.56,217.04,223.29,226.32,234.73,239.93,239.31,245.55,251.77,258.66,261.43,265.09,271.31,275.41,269.36,267.05,265.00,258.21,254.80,247.10,246.29,242.69,236.46,228.71,225.14,219.64,213.58,207.80,197.04,191.04,183.52,176.48,165.39,154.56,143.12,133.22,122.48,107.28,94.87
130.30,142.00,151.33,162.82,169.71,177.13,183.21,192.26,194.67,198.16,202.39,205.65,208.66,210.75,211.07,216.93,222.14,226.53,233.08,231.97,240.26,245.40,251.87,254.83,258.21,262.06,264.57,261.86,260.23,258.12,252.01,246.81,241.13,238.56,234.39,230.00,221.08,218.84,212.25,208.22,203.16,190.80,186.70,179.01,172.05,159.77,151.09,141.03,131.24,120.78,106.83,92.65
127.35,141.65,151.09,160.64,167.53,176.39,182.48,191.37,193.62,196.98,201.66,204.98,207.14,206.41,209.67,216.45,219.57,226.34,230.87,230.26,236.65,244.12,249.54,253.16,255.02,262.24,264.46,259.06,257.39,254.57,249.90,244.13,239.24,237.90,233.12,227.63,219.37,216.26,209.09,206.16,199.25,187.00,184.49,178.35,171.03,158.40,147.87,136.57,128.00,117.18,104.24,91.08
129.77,141.15,152.32,161.99,169.62,177.73,183.17,191.76,193.04,198.34,201.06,205.04,208.66,209.06,212.13,216.98,221.08,228.27,231.04,229.87,235.78,244.03,249.69,254.28,258.54,263.40,265.92,259.65,259.51,257.56,250.60,244.72,240.42,239.64,232.54,230.84,220.64,217.11,211.68,207.69,199.48,189.50,186.68,178.54,169.96,160.43,149.72,138.08,129.99,120.30,105.48,95.86
128.44,142.43,150.15,159.22,168.88,177.79,182.86,189.26,192.77,196.90,200.48,202.61,205.29,208.14,210.23,216.36,220.17,225.38,227.40,230.96,236.07,242.00,248.20,252.49,255.22,258.98,261.84,258.24,256.68,251.44,247.94,242.10,237.51,231.31,228.71,226.35,218.77,213.01,209.07,201.30,196.76,188.37,182.49,175.35,168.57,157.72,148.12,138.29,127.48,115.55,105.36,93.06
128.16,141.68,149.97,161.08,168.31,175.82,181.65,190.25,192.42,196.76,200.45,203.42,205.73,207.59,210.02,216.02,220.30,227.13,228.12,230.20,235.05,240.41,248.28,250.20,255.44,259.89,261.87,256.63,255.77,251.24,248.13,241.30,235.78,233.14,228.18,226.24,218.05,212.22,207.86,203.09,196.89,186.68,183.84,174.93,168.83,157.29,147.51,137.46,127.09,117.64,104.92,90.80
131.10,143.39,153.46,163.78,173.00,181.89,186.81,194.37,197.02,199.62,205.55,207.35,210.04,212.29,215.39,222.04,223.00,229.40,233.36,235.28,241.25,249.10,253.50,257.26,261.28,264.25,265.59,262.43,262.89,257.69,254.63,247.94,239.71,237.26,232.20,228.32,222.00,216.67,211.69,206.23,200.81,192.09,186.25,176.05,171.05,159.14,150.23,140.25,129.12,118.71,106.55,94.02
131.03,145.00,152.79,163.23,173.14,180.28,185.21,192.17,196.01,198.91,205.06,206.31,210.39,213.04,214.57,220.48,223.06,228.97,234.62,235.00,239.45,248.42,253.15,255.64,259.86,264.08,264.94,262.49,261.12,255.49,252.18,244.99,239.29,236.60,230.33,226.38,220.29,215.42,210.86,204.85,199.36,191.05,183.20,176.73,168.19,158.78,148.97,138.97,127.06,116.21,105.32,92.96
129.47,143.29,150.21,160.46,170.18,178.37,182.39,190.38,194.43,196.54,201.73,203.77,206.48,209.35,209.46,215.70,219.91,223.91,227.06,229.96,235.19,241.10,247.78,250.57,253.71,256.85,256.60,253.95,253.18,249.47,246.42,240.64,234.05,232.64,226.28,223.95,215.80,212.25,206.49,201.10,196.15,188.72,181.79,173.91,166.93,156.17,147.63,137.71,126.70,115.26,106.55,94.26
131.06,141.80,150.86,162.81,169.62,178.14,183.33,190.66,192.42,197.23,201.92,202.04,204.94,208.00,209.69,216.69,217.47,223.76,226.61,230.69,235.19,242.89,245.94,248.03,252.77,255.64,256.86,254.61,254.44,248.29,245.52,240.58,235.38,230.96,226.74,220.95,214.87,211.07,204.92,199.25,194.28,184.94,180.38,172.65,166.37,156.26,147.25,136.69,123.79,114.76,104.81,92.31
131.10,142.35,153.56,163.40,172.70,179.61,185.71,192.07,194.02,198.64,203.49,206.63,207.86,210.69,211.54,216.93,221.24,224.41,230.47,230.08,236.41,243.97,248.20,251.35,254.56,259.38,259.30,256.63,255.03,253.10,245.46,240.14,234.61,233.73,228.27,224.88,216.00,213.01,207.48,203.96,198.11,189.81,184.48,176.41,168.60,158.40,150.05,139.71,130.30,117.95,105.80,93.65
131.22,144.54,154.21,164.75,172.99,181.84,187.30,194.06,196.25,200.00,203.59,207.87,211.62,212.19,214.44,219.53,221.82,229.17,231.58,231.84,236.88,244.71,248.30,252.04,257.24,262.61,260.76,258.52,257.62,253.62,248.34,242.32,235.57,234.62,229.84,225.53,217.81,216.47,210.01,204.38,197.85,189.42,185.08,178.04,169.54,159.41,151.35,140.24,129.02,119.40,106.22,93.92
131.18,143.18,151.48,161.52,171.29,178.33,185.01,192.60,196.09,199.44,202.83,205.20,207.87,208.40,211.77,217.42,220.78,225.40,229.87,231.28,237.76,241.53,248.85,251.29,254.61,257.85,258.68,256.10,254.62,251.11,244.02,239.84,235.05,233.62,227.14,223.08,214.72,209.62,205.87,202.00,196.38,186.32,182.99,173.44,166.46,155.72,147.47,136.01,127.24,117.38,102.18,91.09
128.32,142.34,150.89,162.79,169.07,178.03,184.23,191.64,193.58,197.31,199.32,204.36,207.59,208.08,210.61,214.79,219.72,226.46,228.23,228.72,232.65,240.71,244.62,248.58,252.05,257.86,258.31,250.48,252.52,248.94,243.90,237.77,230.36,231.01,223.90,221.36,211.21,208.93,204.24,200.09,194.83,184.76,180.71,172.35,165.80,154.03,145.77,134.54,126.56,116.78,100.90,90.14
135.01,147.85,158.40,167.34,175.56,182.17,190.29,199.08,201.10,205.36,206.61,211.52,214.55,215.94,219.04,222.65,228.35,231.94,237.40,236.02,242.59,249.56,255.29,259.47,262.27,265.37,267.37,262.09,261.45,259.37,250.74,247.65,240.47,238.12,235.03,230.23,220.81,218.16,209.47,207.76,202.70,191.43,188.10,181.18,172.97,159.71,151.64,140.01,131.03,122.09,106.96,93.91
128.36,142.90,148.95,160.05,170.53,176.32,183.61,191.00,191.64,195.51,199.48,201.84,203.74,207.09,207.96,215.59,217.79,222.95,225.28,228.14,232.13,241.01,243.81,246.35,250.58,254.20,255.83,250.46,249.56,244.74,241.81,235.70,230.20,227.37,222.18,219.99,210.98,209.31,203.59,198.71,191.51,184.95,177.88,170.65,164.84,153.69,145.60,135.62,124.66,113.64,105.59,91.44
127.91,142.04,149.16,160.11,168.07,174.45,181.28,188.30,191.37,193.06,196.29,199.70,203.04,203.32,204.96,210.74,214.35,220.17,223.57,224.18,228.36,235.69,239.87,243.85,246.01,250.34,252.00,248.05,248.39,246.13,240.48,234.39,227.71,225.73,220.74,217.87,211.23,207.47,203.67,197.59,192.77,184.76,180.07,171.13,164.11,154.18,147.41,135.65,125.90,115.52,103.73,92.80
132.08,145.88,153.44,165.85,174.05,183.17,186.90,195.36,197.52,200.96,206.20,207.21,209.75,211.44,215.03,220.03,223.45,227.66,232.96,232.65,239.01,245.59,251.37,254.17,259.42,261.64,263.34,259.67,260.11,255.70,251.32,243.91,238.25,235.84,231.49,227.02,219.57,216.15,210.95,207.10,201.25,192.02,185.91,177.20,170.07,159.18,150.38,140.23,130.38,118.79,107.34,96.02
130.65,141.42,151.60,161.01,168.08,177.37,183.37,187.95,192.38,195.56,198.09,201.00,204.01,204.53,207.69,211.09,215.00,221.55,224.56,224.08,229.96,238.25,242.72,244.05,249.51,254.02,256.46,250.02,249.24,246.34,241.01,235.92,230.57,229.39,225.80,221.36,213.02,210.30,205.06,199.69,195.97,185.31,181.18,174.66,166.93,156.60,147.90,138.06,128.13,118.36,105.00,93.91
131.75,145.77,154.62,163.71,171.42,181.14,186.81,193.93,197.31,200.32,204.50,206.17,208.47,211.14,211.62,219.10,222.19,226.53,232.02,233.14,239.30,245.82,250.92,253.03,257.16,261.00,261.29,258.03,258.49,255.05,249.35,244.25,235.60,234.24,229.83,225.47,217.00,213.51,209.02,203.21,198.60,191.09,184.95,176.05,169.45,157.84,151.95,141.99,129.69,118.61,107.91,96.05
130.97,143.28,154.74,164.15,171.23,180.22,186.12,193.83,196.65,199.49,200.45,206.02,207.89,210.87,210.77,216.11,219.78,226.88,229.96,231.74,235.92,241.03,247.69,253.89,256.49,260.49,262.35,256.73,255.42,253.40,248.26,241.96,234.96,234.96,231.03,224.72,218.00,214.34,209.09,205.70,199.61,189.53,186.17,177.71,172.10,157.87,150.05,138.97,129.99,120.35,105.26,91.48
