88.02,100.22,111.20,122.09,132.09,143.74,153.39,168.32,177.23,185.52,194.37,200.83,205.98,207.62,211.88,212.56,214.95,213.22,212.34,208.78,207.18,210.28,213.56,219.24,223.56,229.17,236.30,238.08,242.74,244.09,245.52,246.08,246.83,245.57,241.91,238.46,233.03,229.40,226.55,226.32,223.43,222.15,218.49,218.12,217.44,214.98,210.30,202.71,191.94,181.18,167.61,149.28
86.05,98.84,108.00,118.70,129.50,141.06,150.05,166.90,177.13,185.08,195.25,203.03,209.40,212.84,216.11,217.86,220.22,219.89,219.46,215.00,211.52,215.59,217.99,223.58,226.95,235.41,243.53,245.42,248.24,250.01,250.25,249.57,248.00,244.83,242.10,236.32,230.51,225.50,223.39,220.58,218.10,215.81,212.90,210.26,209.55,207.87,201.95,193.68,183.63,172.72,161.01,144.03
85.45,98.49,108.30,118.70,129.56,140.66,149.65,167.93,176.95,186.08,193.71,202.53,208.02,212.05,215.68,217.20,219.86,219.18,218.56,216.00,212.23,214.28,218.83,223.39,227.02,235.16,242.62,244.38,246.66,248.05,249.18,245.96,243.53,242.62,237.41,233.28,227.16,221.23,219.10,216.91,213.93,211.01,208.13,204.43,205.14,204.38,199.12,190.52,179.66,168.75,155.54,140.68
85.42,97.51,107.02,116.91,127.06,138.95,147.90,166.68,175.65,184.02,193.02,199.58,206.71,211.12,213.93,215.93,217.45,217.79,216.01,214.71,209.61,214.09,216.12,221.00,226.91,234.10,240.44,242.10,246.36,244.77,248.65,244.83,242.84,239.73,235.27,230.44,225.38,219.66,218.89,214.54,211.74,209.01,207.39,205.01,203.54,203.00,197.20,187.83,179.40,167.63,154.15,138.92
102.40,117.00,129.47,141.01,154.16,166.21,176.34,192.31,201.21,208.28,216.13,223.62,229.92,234.06,235.03,237.32,237.33,238.54,234.67,232.54,224.66,228.71,231.31,233.17,235.51,240.20,244.18,241.06,243.92,241.70,243.10,238.73,238.21,237.65,233.21,228.33,227.16,223.89,224.64,224.29,222.70,222.77,221.77,218.96,219.58,220.06,212.46,202.24,193.05,179.74,163.95,146.12
102.88,117.27,127.88,140.00,152.97,164.50,175.86,191.04,198.71,205.91,214.95,222.14,228.65,231.53,233.14,235.94,236.52,237.36,233.45,230.36,224.01,227.30,229.49,233.42,234.34,239.60,242.39,242.80,241.12,239.91,242.23,236.78,236.35,236.58,231.71,228.18,224.56,222.28,222.85,222.60,222.04,222.27,220.42,218.84,218.55,216.31,211.15,201.64,191.94,178.24,164.35,146.99
102.11,116.73,128.08,139.61,151.82,164.37,175.25,191.67,200.11,206.90,214.04,222.65,227.97,231.11,233.94,235.44,237.93,236.50,235.27,230.36,224.54,227.49,228.56,232.96,235.30,240.58,242.39,241.48,242.40,242.00,241.02,237.70,237.26,236.91,232.91,228.67,224.18,223.16,223.59,223.79,223.04,221.77,220.95,219.27,219.18,217.08,211.65,202.04,191.65,178.34,165.42,146.49
103.32,116.73,128.50,140.19,152.01,164.20,174.89,191.47,197.23,206.65,214.60,222.99,228.23,231.19,233.21,235.20,236.33,237.08,234.88,231.17,224.44,227.52,229.46,233.03,235.59,239.30,243.53,241.63,242.64,240.83,242.03,237.84,236.81,237.12,232.48,229.51,225.08,222.73,222.99,222.62,221.42,222.17,220.08,219.26,218.50,217.55,210.49,200.41,190.92,178.71,165.19,145.65
98.74,113.02,122.80,131.55,144.59,156.12,165.87,182.78,191.46,197.25,203.25,211.73,217.87,220.60,221.35,225.08,224.74,225.84,221.33,220.04,212.79,217.31,218.34,220.17,223.01,227.31,231.08,227.37,228.89,229.30,230.22,225.49,223.95,224.24,219.80,217.35,216.15,211.68,213.58,211.94,210.72,208.29,209.17,206.48,206.32,204.92,199.58,189.69,181.01,168.75,155.32,139.28
104.10,118.93,127.48,139.22,152.12,161.45,174.29,186.81,194.00,202.48,213.38,218.00,223.91,226.37,228.37,228.69,232.00,230.85,224.32,222.55,214.67,220.64,221.29,225.28,227.56,231.91,235.19,236.93,240.41,241.94,241.31,237.90,234.96,237.36,234.00,230.20,227.73,228.21,226.74,224.21,225.58,221.14,220.51,220.24,220.22,219.39,211.73,200.82,193.49,180.01,165.02,149.04
